gameid,gametype,category,mechanic,playingtime,minplayers,maxplayers,minage,weight,title,year,num_voters,geek_rating,avg_rating
127060,strategygames,Dice,Dice Rolling;; Set Collection;; Worker Placement;; Worker Placement with Dice Workers,120,2,4,12,3.7417,Bora Bora,2013,9952,7.211,7.56
155068,thematic,Adventure;; Exploration;; Fantasy;; Fighting;; Miniatures,Action Retrieval;; Dice Rolling;; Grid Movement;; Line of Sight;; Modular Board;; Scenario / Mission / Campaign Game;; Square Grid;; Take That;; Variable Player Powers,60,2,4,13,2.5291,Arcadia Quest,2014,10199,7.209,7.63
204583,familygames,City Building;; Medieval;; Territory Building,Open Drafting;; Tile Placement;; Turn Order: Stat-Based,25,2,4,8,1.2188,Kingdomino,2016,43760,7.204,7.32
224783,strategygames,Fantasy,Area Majority / Influence;; Dice Rolling;; Hexagon Grid;; Map Addition;; Modular Board;; Variable Phase Order,150,2,5,14,3.0776,Vindication,2018,6370,7.203,7.8
305096,strategygames,Prehistoric;; Territory Building,"Area Majority / Influence;; Deck, Bag, and Pool Building;; End Game Bonuses;; Hand Management;; Modular Board;; Set Collection;; Solo / Solitaire Game;; Tech Trees / Tech Tracks;; Worker Placement",120,1,4,12,3.25,Endless Winter: Paleoamericans,2022,5731,7.2,7.86
144344,strategygames,Age of Reason;; Economic,"Action Retrieval;; Area Majority / Influence;; Deck, Bag, and Pool Building;; Delayed Purchase;; Hand Management;; Open Drafting;; Set Collection;; Turn Order: Claim Action",120,2,5,12,3.0864,Rococo,2013,8669,7.199,7.59
277659,thematic,Card Game;; Horror,Dice Rolling;; Hand Management;; Pick-up and Deliver;; Solo / Solitaire Game;; Variable Player Powers,60,1,1,14,2.589,Final Girl,2021,3223,7.197,8.42
760,strategygames,Ancient;; Card Game,Card Play Conflict Resolution;; Hand Management;; Melding and Splaying,30,2,2,12,1.8964,Battle Line,2000,17008,7.194,7.41
92828,partygames,Card Game;; Humor;; Party Game,Storytelling;; Targeted Clues;; Voting,30,3,12,8,1.1727,Dixit: Odyssey,2011,20030,7.194,7.41
302723,thematic,Adventure;; Exploration;; Fantasy;; Nautical;; Pirates;; Travel,Dice Rolling;; Events;; Narrative Choice / Paragraph;; Scenario / Mission / Campaign Game;; Semi-Cooperative Game;; Stat Check Resolution;; Storytelling;; Worker Placement,240,3,7,14,2.1176,Forgotten Waters,2020,5212,7.194,7.88
251661,thematic,Adventure;; Card Game;; Dice;; Exploration;; Fantasy;; Fighting;; Miniatures;; Mythology;; Puzzle,"Action Points;; Card Play Conflict Resolution;; Cooperative Game;; Deck, Bag, and Pool Building;; Dice Rolling;; Hand Management;; Hexagon Grid;; Modular Board;; Pattern Recognition;; Push Your Luck;; Role Playing;; Storytelling;; Variable Player Powers",90,1,4,14,3.5574,Oathsworn: Into the Deepwood,2022,2433,7.193,9.09
350184,strategygames,Animals;; Card Game;; Environmental,Contracts;; End Game Bonuses;; Follow;; Hand Management;; Pattern Building;; Solo / Solitaire Game;; Tags;; Tile Placement;; Variable Set-up;; Victory Points as a Resource,90,1,5,13,2.8776,Earth,2023,5230,7.19,7.9
108745,strategygames,Card Game;; Fantasy,Closed Drafting;; Dice Rolling;; Hand Management;; Open Drafting;; Take That;; Victory Points as a Resource,60,2,4,14,2.7811,Seasons,2012,24033,7.19,7.36
24181,strategygames,Economic;; Nautical;; Political,Advantage Token;; Area Majority / Influence;; Area Movement;; Investment;; Ownership;; Rondel;; Stock Holding,180,2,6,13,3.5635,Imperial,2006,8648,7.186,7.6
206718,strategygames,Fantasy,Area Majority / Influence;; Hand Management;; Open Drafting;; Push Your Luck;; Set Collection,60,2,6,14,2.0282,Ethnos,2017,12666,7.184,7.46
176734,strategygames,Civilization;; Dice;; Economic;; Environmental;; Industry / Manufacturing,"Dice Rolling;; Die Icon Resolution;; End Game Bonuses;; Events;; Variable Player Powers;; Worker Placement;; Worker Placement, Different Worker Types",120,1,5,13,3.0429,The Manhattan Project: Energy Empire,2016,5858,7.183,7.76
155873,strategygames,Economic;; Industry / Manufacturing,Auction: Turn Order Until Pass;; Catch the Leader;; Income;; Market;; Network and Route Building;; Turn Order: Stat-Based,120,2,6,12,3.1957,Power Grid Deluxe: Europe/North America,2014,4286,7.18,7.96
246784,strategygames;; familygames,Deduction,Deduction;; Hexagon Grid;; Modular Board;; Pattern Recognition,50,3,5,10,2.236,Cryptid,2018,12633,7.18,7.46
2655,abstracts,Abstract Strategy;; Animals,Enclosure;; Grid Movement;; Hexagon Grid;; Pattern Movement;; Pieces as Map;; Score-and-Reset Game;; Three Dimensional Movement;; Tile Placement,20,2,2,9,2.3222,Hive,2000,35124,7.179,7.32
66589,strategygames,Economic;; Exploration;; Nautical;; Renaissance,Advantage Token;; Area Movement;; Market;; Rondel,90,2,5,12,3.088,Navegador,2010,8972,7.176,7.54
97207,thematic;; strategygames,Animals;; Fantasy;; Humor,Auction/Bidding;; Hand Management;; Selection Order Bid;; Simultaneous Action Selection;; Worker Placement,90,2,4,13,3.6254,Dungeon Petz,2011,14407,7.175,7.42
316377,strategygames;; familygames,Ancient;; Card Game;; City Building;; Civilization;; Economic,Closed Drafting;; Hand Management;; Set Collection;; Simultaneous Action Selection;; Variable Player Powers,30,3,7,10,2.1648,7 Wonders (Second Edition),2020,5330,7.173,7.89
19777,strategygames,Economic;; Industry / Manufacturing;; Transportation,Auction/Bidding;; Pick-up and Deliver;; Tech Trees / Tech Tracks,240,2,5,14,3.9886,Indonesia,2005,4472,7.17,7.88
22545,strategygames,Civilization;; Exploration;; Renaissance;; Video Game Theme,"Area Majority / Influence;; Set Collection;; Turn Order: Claim Action;; Worker Placement;; Worker Placement, Different Worker Types",120,2,5,10,3.1261,Age of Empires III: The Age of Discovery,2007,10167,7.169,7.52
299659,strategygames,Ancient;; City Building;; Civilization;; Economic;; Territory Building,Action Points;; Dice Rolling;; Grid Movement;; Hand Management;; Modular Board;; Trading;; Variable Player Powers,240,2,4,14,3.6471,Clash of Cultures: Monumental Edition,2021,2838,7.167,8.42
311193,strategygames,Card Game;; City Building;; Industry / Manufacturing;; Video Game Theme,End Game Bonuses;; Hand Management;; Race;; Tech Trees / Tech Tracks;; Variable Set-up,120,2,4,12,3.1651,Anno 1800,2020,5741,7.165,7.76
187617,thematic,Adventure;; Exploration;; Nautical;; Novel-based;; Science Fiction;; Travel;; Wargame,Action Points;; Area Majority / Influence;; Area Movement;; Cooperative Game;; Dice Rolling;; Push Your Luck;; Simulation;; Solo / Solitaire Game;; Stat Check Resolution,120,1,4,13,3.2661,Nemo's War (Second Edition),2017,4906,7.164,7.87
139976,thematic;; strategygames,Fantasy;; Fighting;; Horror;; Miniatures,Action Points;; Area Majority / Influence;; Area Movement;; Dice Rolling;; Variable Player Powers,120,2,4,14,3.1481,Cthulhu Wars,2015,5638,7.164,7.87
38453,thematic,Electronic;; Real-time;; Science Fiction;; Space Exploration,Action Queue;; Area Movement;; Cooperative Game;; Elapsed Real Time Ending;; Hand Management;; Real-Time;; Simultaneous Action Selection;; Solo / Solitaire Game,30,1,5,12,2.9703,Space Alert,2008,15764,7.164,7.4
160477,abstracts,Abstract Strategy,Grid Movement;; Hand Management;; Pattern Movement;; Square Grid;; Static Capture,20,2,2,10,1.6667,Onitama,2014,20499,7.162,7.36
244271,familygames,Card Game;; Dice;; Fantasy;; Fighting,Dice Rolling;; Take That;; Team-Based Game;; Variable Player Powers,40,2,6,8,2.1429,Dice Throne: Season Two – Battle Chest,2018,4008,7.162,8.1
181279,thematic,Adventure;; Deduction;; Fighting;; Horror;; Novel-based,Card Play Conflict Resolution;; Hidden Movement;; Point to Point Movement;; Resource to Move;; Secret Unit Deployment;; Team-Based Game;; Variable Player Powers,180,2,5,14,3.2794,Fury of Dracula (Third/Fourth Edition),2015,13888,7.162,7.45
154203,strategygames,Ancient;; Card Game;; City Building;; Civilization,Closed Drafting;; Contracts;; End Game Bonuses;; Hand Management;; Income;; Open Drafting;; Solo / Solitaire Game;; Take That;; Turn Order: Progressive;; Variable Player Powers,90,1,4,10,2.7661,Imperial Settlers,2014,23718,7.159,7.33
46213,partygames,Humor;; Party Game;; Real-time,Drawing;; Paper-and-Pencil,30,4,8,12,1.0693,Telestrations,2009,16670,7.159,7.39
230253,strategygames,Card Game;; Fighting;; Science Fiction,"Cooperative Game;; Deck, Bag, and Pool Building;; Open Drafting;; Player Elimination;; Solo / Solitaire Game;; Take That",45,1,4,12,1.8627,Star Realms: Frontiers,2018,4525,7.159,7.95
156546,partygames,Card Game;; Humor;; Mature / Adult;; Party Game;; Print & Play,Acting;; Communication Limits;; Open Drafting;; Role Playing;; Singing;; Team-Based Game,60,4,16,17,1.0845,Monikers,2015,5330,7.154,7.78
143693,strategygames,City Building;; Economic;; Industry / Manufacturing;; Medieval,Automatic Resource Growth;; End Game Bonuses;; Follow;; Once-Per-Game Abilities;; Open Drafting;; Set Collection;; Solo / Solitaire Game;; Tile Placement;; Turn Order: Progressive;; Variable Set-up,80,1,4,13,2.9556,Glass Road,2013,10946,7.152,7.46
298047,familygames,Card Game;; Comic Book / Strip;; Fighting,Cooperative Game;; Hand Management;; Modular Board;; Solo / Solitaire Game;; Variable Player Powers,40,1,4,14,1.8153,Marvel United,2020,8405,7.151,7.61
93260,cgs;; strategygames,Card Game;; Fantasy;; Fighting,Deck Construction;; Dice Rolling;; Grid Movement;; Hand Management;; Stat Check Resolution;; Variable Player Powers,60,2,4,9,2.5211,Summoner Wars: Master Set,2011,10896,7.15,7.49
54138,strategygames,Economic;; Nautical;; Political,Area Majority / Influence;; Area Movement;; Investment;; Ownership;; Rondel;; Stock Holding,180,2,6,12,3.5091,Imperial 2030,2009,6536,7.148,7.66
59294,thematic;; strategygames,Adventure;; Fantasy;; Fighting;; Wargame,Area Majority / Influence;; Auction/Bidding;; Grid Movement;; Hexagon Grid;; Modular Board;; Simultaneous Action Selection;; Variable Player Powers,240,2,4,14,3.7907,Runewars,2010,8235,7.147,7.62
48726,strategygames,Dice;; Science Fiction;; Space Exploration,Area Majority / Influence;; Dice Rolling;; Open Drafting;; Worker Placement with Dice Workers,90,2,4,13,2.5686,Alien Frontiers,2010,14980,7.144,7.37
227789,strategygames,Economic;; Farming;; Industry / Manufacturing,Grid Coverage;; Highest-Lowest Scoring;; Once-Per-Game Abilities;; Rondel;; Tile Placement;; Track Movement;; Turn Order: Claim Action;; Turn Order: Pass Order,90,2,4,12,3.2125,Heaven & Ale,2017,8100,7.142,7.55
13122,strategygames,City Building;; Civilization;; Economic;; Environmental;; Medieval,Grid Coverage;; Hexagon Grid;; Modular Board;; Square Grid;; Tile Placement;; Trading,180,2,4,14,4.3116,Antiquity,2004,4326,7.138,7.86
257499,thematic,Adventure;; Fighting;; Horror;; Novel-based,Cooperative Game;; Dice Rolling;; Modular Board;; Point to Point Movement;; Stat Check Resolution;; Variable Player Powers,180,1,6,14,3.3382,Arkham Horror (Third Edition),2018,8278,7.138,7.71
203420,thematic;; familygames,Deduction;; Puzzle;; Real-time,Cooperative Game,120,1,6,12,2.5427,Exit: The Game – The Abandoned Cabin,2016,10879,7.138,7.45
209685,familygames,Card Game;; Economic;; Medieval,"Action Retrieval;; Auction: Dutch;; Contracts;; Deck, Bag, and Pool Building;; Hand Management;; Increase Value of Unchosen Resources;; Open Drafting;; Set Collection",45,2,5,8,1.7934,Century: Spice Road,2017,23825,7.138,7.32
54,strategygames,Exploration;; Territory Building,Action Points;; Area Majority / Influence;; Auction/Bidding;; Grid Movement;; Hexagon Grid;; Layering;; Map Addition;; Modular Board;; Set Collection;; Tile Placement;; Victory Points as a Resource,90,2,4,10,2.785,Tikal,1999,19578,7.136,7.33
136888,strategygames,Card Game;; City Building;; Economic;; Renaissance,Dice Rolling;; Hand Management,60,2,4,13,2.7495,Bruges,2013,11340,7.134,7.43
163967,strategygames,Dice;; Print & Play;; Science Fiction;; Space Exploration,Contracts;; Dice Rolling;; End Game Bonuses;; Follow;; Open Drafting;; Re-rolling and Locking;; Solo / Solitaire Game;; Take That;; Track Movement;; Variable Phase Order;; Variable Player Powers,45,1,5,14,2.1552,Tiny Epic Galaxies,2015,19399,7.134,7.35
2653,familygames,Adventure;; Animals;; Bluffing;; Nautical,Action Points;; Dice Rolling;; Grid Movement;; Hexagon Grid;; Map Reduction;; Memory;; Modular Board;; Secret Unit Deployment;; Take That,60,2,4,8,1.6988,Survive: Escape from Atlantis!,1982,24587,7.133,7.32
222509,strategygames,Ancient;; Mythology;; Territory Building,Area Majority / Influence;; Area Movement;; Card Play Conflict Resolution;; Hand Management;; Open Drafting;; Solo / Solitaire Game;; Variable Player Powers;; Worker Placement,90,1,4,14,3.3348,Lords of Hellas,2018,6945,7.13,7.71
129622,familygames,Card Game;; Deduction;; Renaissance,Deduction;; Hand Management;; Player Elimination;; Score-and-Reset Game;; Take That,20,2,4,10,1.187,Love Letter,2012,64664,7.129,7.22
291572,thematic;; strategygames,Economic;; Fantasy;; Negotiation;; Political;; Territory Building,Action Points;; Area Majority / Influence;; Area Movement;; Dice Rolling;; Hand Management;; Negotiation;; Scenario / Mission / Campaign Game;; Storytelling;; Variable Set-up,150,1,6,10,4.1012,Oath: Chronicles of Empire and Exile,2021,5598,7.128,7.85
193037,thematic,Bluffing;; Deduction;; Horror;; Mature / Adult;; Science Fiction;; Zombies,Action Points;; Area Movement;; Cooperative Game;; Dice Rolling;; Hand Management;; Push Your Luck;; Semi-Cooperative Game;; Storytelling;; Traitor Game;; Variable Player Powers;; Voting,120,2,5,14,3.3591,Dead of Winter: The Long Night,2016,9471,7.128,7.55
184921,familygames,Animals;; Medieval;; Territory Building,Area Majority / Influence;; Closed Drafting;; End Game Bonuses;; Grid Coverage;; Square Grid,60,2,4,12,2.3004,Bunny Kingdom,2017,11102,7.127,7.45
172081,thematic;; familygames,Exploration;; Maze;; Spies/Secret Agents,Action Points;; Cooperative Game;; Dice Rolling;; Grid Movement;; Map Addition;; Modular Board;; Multiple Maps;; Solo / Solitaire Game;; Square Grid;; Three Dimensional Movement;; Variable Player Powers,90,1,4,12,2.3188,Burgle Bros.,2015,10709,7.127,7.46
245655,thematic,Fantasy;; Negotiation;; Political,Bias;; Bribery;; End Game Bonuses;; Legacy Game;; Storytelling;; Voting,60,3,5,14,2.237,The King's Dilemma,2019,4977,7.126,7.81
188866,familygames,Card Game;; Deduction;; Humor;; Movies / TV / Radio theme;; Murder/Mystery,Deduction;; Hand Management;; Trading,75,1,8,12,2.3245,Awkward Guests: The Walton Case,2016,7186,7.125,7.61
270633,strategygames,Card Game;; Fantasy;; Science Fiction,"Cooperative Game;; Deck, Bag, and Pool Building;; Hand Management;; Open Drafting;; Variable Phase Order;; Variable Player Powers",60,1,4,14,2.9434,Aeon's End: The New Age,2019,2332,7.123,8.58
5,strategygames,Economic;; Territory Building,Hand Management;; Investment;; Market;; Square Grid;; Stock Holding;; Tile Placement;; Victory Points as a Resource,90,2,6,12,2.4985,Acquire,1964,19580,7.123,7.33
140934,familygames,Bluffing;; Card Game,Hand Management;; Pattern Building;; Set Collection;; Tile Placement,30,2,4,8,2.1429,Arboretum,2015,18658,7.122,7.32
285192,thematic,Adventure;; Exploration;; Fantasy;; Fighting;; Medieval;; Miniatures,Dice Rolling;; Map Addition;; Role Playing;; Solo / Solitaire Game;; Storytelling;; Tile Placement,150,1,3,14,1.911,Destinies,2021,6851,7.122,7.8
172818,thematic,Adventure;; City Building;; Economic;; Exploration;; Fantasy;; Farming;; Negotiation,Action Points;; Dice Rolling;; Narrative Choice / Paragraph;; Set Collection;; Storytelling;; Trading;; Turn Order: Progressive,90,2,4,13,2.5246,Above and Below,2015,15390,7.122,7.38
40692,strategygames;; familygames,Fantasy;; Fighting;; Territory Building,Area Majority / Influence;; Area Movement;; Dice Rolling;; Hidden Victory Points;; Increase Value of Unchosen Resources;; Variable Player Powers;; Variable Set-up;; Victory Points as a Resource,80,2,5,8,2.349,Small World,2009,68877,7.121,7.22
172,familygames,Card Game;; Economic,Auction/Bidding;; Auction: Sealed Bid;; Auction: Turn Order Until Pass;; Hand Management;; Selection Order Bid,30,3,6,10,1.2552,For Sale,1997,28882,7.121,7.24
50,familygames,Card Game;; Exploration,Hand Management;; Melding and Splaying;; Move Through Deck;; Open Drafting;; Ordering;; Push Your Luck;; Score-and-Reset Game;; Set Collection,30,2,2,10,1.4829,Lost Cities,1999,43849,7.12,7.22
297562,strategygames,Ancient;; Fighting;; Mythology;; Wargame,Action Points;; Area Majority / Influence;; Area Movement;; Card Play Conflict Resolution;; Hand Management;; Open Drafting;; Tech Trees / Tech Tracks,120,2,5,13,3.2095,Kemet: Blood and Sand,2021,3628,7.118,8.04
45315,strategygames,Economic;; Fantasy;; Fighting;; Humor,Action Queue;; Hand Management;; Simultaneous Action Selection;; Tile Placement;; Worker Placement,90,2,4,12,3.5671,Dungeon Lords,2009,13698,7.116,7.37
146439,wargames,Fantasy;; Miniatures;; Wargame,Campaign / Battle Card Driven;; Command Cards;; Dice Rolling;; Grid Movement;; Modular Board;; Secret Unit Deployment;; Variable Player Powers,90,2,2,14,2.701,BattleLore: Second Edition,2013,6211,7.115,7.69
304420,strategygames,Fantasy;; Puzzle,Market;; Pattern Building;; Point to Point Movement;; Set Collection;; Solo / Solitaire Game;; Tile Placement,100,1,4,12,3.6211,Bonfire,2020,5624,7.114,7.7
323612,strategygames,Fantasy;; Mythology,"Deck, Bag, and Pool Building;; End Game Bonuses;; Hand Management;; Income;; Set Collection;; Solo / Solitaire Game;; Turn Order: Claim Action;; Worker Placement with Dice Workers",120,1,4,12,3.7266,Bitoku,2021,4405,7.113,7.9
25292,thematic,Adventure;; Fighting;; Nautical;; Pike and Shot;; Pirates;; Transportation,Action Points;; Area Movement;; Bias;; Dice Rolling;; Events;; Pick-up and Deliver;; Race;; Variable Player Powers;; Variable Set-up,180,2,4,13,3.2435,Merchants & Marauders,2010,13833,7.112,7.4
