gameid,gametype,category,mechanic,designer,artist,playingtime,minplayers,maxplayers,minage,weight,urlpic,title,year,num_voters,geek_rating,avg_rating
463,cgs,Card Game;; Collectible Components;; Fantasy;; Fighting,Betting and Bluffing;; Closed Drafting;; Deck Construction;; Hand Management;; Income;; Interrupts;; Player Elimination;; Take That,Richard Garfield,"Victor Adame;; Miao Aili;; Randis Albion;; Rob Alexander;; James Allen (I);; Dave Allsop;; Scott Altmann;; Ian Edward Ameling;; Eric David Anderson;; Chris J. Anderson;; Dana Andrews;; Glen Michael Angus;; Chris Appelhans;; Steve Argyle;; Randy Asplund-Faith;; Janet Aulisio;; John Avon;; Daren Bader;; Volkan Baga;; Scott Bailey;; Drew Baker;; Qi Baocheng;; Julie Baroh;; Tom Baxa;; Edward Beard Jr.;; Patrick Beel;; Jason Behnke;; Steven Belledin;; Melissa Benson;; James Bernardin;; Michael Bierek;; Kristen Bishop;; Joel Biske;; Simon Bisley;; Robert Bliss;; Johann Bodin;; Peter Bollinger;; John Bolton;; Paul Bonner;; Zoltan Boros;; Aaron Boyd;; Whit Brachna;; Noah Bradley;; Jacques Bredy;; Aleksi Briclot;; Mark Brill;; Kev Brockschmidt;; Gerald Brom;; Sue Ellen Brown;; Ron Brown;; Cornelius Brudi;; Michael Bruinsma;; Catherine Buck;; Christopher Burdett;; Wesley Burt;; Jeffrey R. Busch;; Clyde Caldwell;; Matt Cavotta;; Clint Cearley;; Paul Chadwick;; Doug Chaffee;; Jason Chan (I);; David Cherry;; Jin Chiaki;; Ron Chironna;; Christine Choi;; Scott Chou;; Wang Chuxiong;; Ciruelo;; Trevor Claxton;; D. J. Cleland-Hura;; Bud Cook;; Mitch Cotie;; John Coulthart;; Carl Critchlow;; jD;; Daarken;; Qiao Dafu;; Liz Danforth;; Stephen A. Daniele;; Mike Danza;; Geof Darrow;; Al Davidson;; David Day;; Nelson DeCastro;; Blackie del Rio;; Thomas Denmark;; Eric Deschamps;; Ai Desheng;; Brian Despain;; Dennis Detwiller;; Dave DeVries;; Chris Dien;; Tony DiTerlizzi;; Kevin Dobler;; Dom!;; Dominick Domingo;; John Donahue;; William Donohoe;; Brandon Dorman;; Dave Dorman;; Dan Dos Santos;; Mike Dringenberg;; Brian ""Chippy"" Dugan;; Brian Durfee;; Jeff Easley;; Cole Eastburn;; Robert Eggleton;; Jesper Ejsing;; Randy Elliott;; Steve Ellis (I);; Larry Elmore;; Tristan Elwell;; Rick Emond;; Jeremy Enecio;; Wayne England;; Jason Engle;; James Ernest;; Vincent Evans;; Glenn Fabry;; Patrick Faricy;; Rick Farrell;; Jason Felix;; Wang Feng;; Richard Kane Ferguson;; Cecil Fernando;; Fred Fields;; Steve Firchow;; Scott Fischer;; Marc Fishman;; Tom Fleming;; Kaja Foglio;; Phil Foglio;; Eric Fortune;; Jon Foster;; Anthony Francisco;; Carl Frank;; Dan Frazier;; Frank Kelly Freas;; Massimilano Frezzato;; Una Fricker;; J. W. Frost;; Ted Galaday;; John Gallagher;; Randy Gallegos;; Sandra Garavito;; Kevin Garletts;; Daniel Gelon;; Donato Giancola;; Thomas Gianni;; Gary Gianni;; Charles Gillespie;; Tomas Giorello;; Erik Gist;; Andrew Goldhawk;; Rob Gonsalves;; Gerry Grace;; Lucas Graciano;; Adi Granov;; Lars Grant-West;; D. Alexander Gregory;; Stuart Griffin;; Yang Guangmai;; Rebecca Guay-Mitchell;; Brian Hagan;; Kunio Hagio;; Joshua Hagler;; Trevor Hairsine;; Nils Hamm;; Justin Hampton;; Scott Hampton;; Yeong-Hao Han;; Fred Harper;; Lou Harrison;; Mark Harrison;; Michael C. Hayes;; Don Hazeltine;; Nathalie Hertz;; Carol Heyer;; Henry Higgenbotham;; Tim Hildebrandt;; Greg Hildebrandt;; Yoshino Himori;; David Ho;; Yang Hong;; Craig Hooper;; Fred Hooper;; Quinton Hoover;; Alex Horley;; Daniel Horne;; David Horne;; Ralph Horsley;; Brian Horton;; John Howe;; Austin Hsu;; David Hudnut;; Heather Hudson;; Shang Huitong;; Mark Hyzer;; Junichi Inoue;; Ironbrush;; Ittoku;; Hiro Izawa;; Izzy;; Tyler Jacobson;; Hugh Jamieson;; Jeremy Jarvis;; Tomasz Jedruszek;; Jiaming;; He Jiancheng;; Liu Jianjian;; Gao Jianzhang;; Zhang Jiazhen;; Kari Johnson;; Janine Johnston;; Miles Johnston;; Fay Jones;; Jaime Jones;; Goran Josic;; Qin Jun;; Michael Kaluta;; Kerstin Kaman;; Yokota Katsumi;; Tsutomu Kawade;; James Kei;; Doug Keith;; Dave Kendall;; Mike Kerr;; Igor Kieryluk;; Mike Kimble;; Hannibal King;; Scott Kirschner;; Brandon Kitkouski;; Nic Klein;; Patrick Kochakji;; Michael Koelsch;; KOJI;; Michael Komarck;; Cos Koniotis;; Karl Kopinski;; Kekai Kotaki;; Vance Kovacs;; Yang Jun Kwon;; Tom Kyffin;; Ray Lago;; Clint Langley;; Jeff Laubenstein;; Jennifer Law;; Stephanie Pui-Mun Law;; Alton Lawson;; Khang Le;; Garry Leach;; April Lee;; Pat Lee;; Paul Lee;; Ron Lemen;; Alayna Lemmer-Danner;; Nicola Leonard;; LHQ;; Daniel Ljunggren;; Todd Lockwood;; Lubov;; Chuck Lukacs;; Steve Luke;; Rebekah Lynn;; Howard Lyon;; Larry MacDougall;; Colin MacNeil;; Corey Macourek;; Anson Maddocks;; Warren Mahy;; John Malloy;; Sławomir Maniak;; Thomas Manning;; Dylan Martens;; David Martin (II);; Stephan Martiniere;; John Matson;; Val Mayerik;; Cristina McAllister;; Iain McCaig;; Sean McConnell;; Chengo McFlingers;; Martin McKenna;; Harold Arthur McNeill;; Véronique Meignaud;; Jeff Menges;; Ken Meyer Jr.;; Ian Miller;; Jeff Miracola;; Matthew Mitchell;; Cara Mitten;; Christopher Moeller;; Peter Mohrbacher;; Malcolm David Monette;; Monte Moore;; Pat Morrissey;; Philip Mosness;; Craig Mullins;; Kevin A. Murphy;; Scott Murphy;; Justin Murray;; Andrew Murray;; Jim Murray;; Jon J. Muth;; Jesper Myrfors;; Ted Naifeh;; Sun Nan;; Marco Nelor;; Mark A. Nelson;; James Nelson;; Winona Nelson;; Jeff Nentrup;; Terese Nielsen;; Cliff Nielsen;; Justin Norman;; Nottsuo;; David O'Connor;; William O'Connor;; Syuichi Obata;; Kensuke Okabayashi;; Okera;; Ariel Olivetti;; Margaret Organ-Kean;; Dany Orizio;; Jen Page;; James Paick;; Efrem Palacios;; David Palumbo;; Anthony Palumbo;; Ryan Pancoast;; Adam Paquette;; Paolo Parente;; Jung Park;; Keith Parkinson;; Lucio Parrillo;; Jim Pavelec;; Nick Percival;; Omaha Perez;; Eric Peterson;; Bob Petillo;; Michael Phillippi;; Martina Pilcerová;; Mike Ploog;; Zak Plucinski;; Eric Polak;; Alan Pollack;; Mark Poole;; R. K. Post;; Dermot Power;; George Pratt;; Steve Prescott;; Vincent Proce;; Puddnhead;; Huang Qishi;; Mike Raabe;; Isabelle Rabarot;; Alan Rabinowitz;; Fredrik Rahmqvist;; Chris Rahn;; Dave Rapoza;; Kathryn Rathke;; Roger Raupp;; Omar Rayyan;; Dom  Reardon;; Jeff Reitz;; Jeff Remmer;; Adam Rex;; Wayne Reynolds;; Esad Ribic;; Darrell Riche;; Brad Rigney;; Franco Rivolli;; Tony Roberts;; Andrew Robinson;; Mark Romanoski;; Romas;; Mark Rosewater;; Jean-Sebastien Rossbach;; Gary Rudell;; Robh Ruppel;; Christopher Rush;; Andi Rusu;; Michael G. Ryan;; James Ryman;; Mitsuaki Sagiri;; Richard Sardinha;; Mike Sass;; Zina Saunders;; Jana Schirmer;; Dan Scott;; Dan Seagrave;; David Robyn Seeley;; Liu Shangying;; Liam Sharp;; Kuang Sheng;; Song Shikai;; Shishizaru;; Doug Shuler;; Bill Sienkiewicz;; Greg Simanson;; Marc Simonetti;; William Simpson;; Mark Simpson (II);; Adrian Smith;; Larry Snelly;; Brian Snoddy;; Ding Songjian;; Greg Spalenka;; Ron Spears;; Ron Spencer;; Terry Springer;; John Stanko;; Greg Staples;; Matthew Stawicki;; Darbury Stenderu;; Matt Stewart;; Philip Straub;; Michael Sutfin;; Raymond Swanland;; Justin Sweet;; Arnie Swekel;; Tony Szczudlo;; Gábor Szikszai;; Junko Taguchi;; Hideaki Takamura;; Bryan Talbot;; Xu Tan;; Zhao Tan;; Philip Tan (I);; Hiroshi Tanigawa;; Stephen Tappin;; Mark Tedin;; Nènè Thomas;; Joel Thomas;; Richard Thomas (I);; Ruth Thompson;; Ben Thompson;; Matt Thompson;; Li Tie;; Cai Tingting;; Jerry Tiritilli;; Junior Tomlin;; Francis Tsai;; Drew Tucker;; Charles Urbach;; Susan Van Camp;; Cyril Van Der Haegen;; Henry van der Linde;; Svetlin Velinov;; Pete Venters;; Diana Vick;; Marcelo Vignali;; Rogério Vilela;; Sal Villagran;; Franz Vohwinkel;; Erik Von Lehmann;; Johannes Voss;; Bryon Wackwitz;; Kevin Walker;; Ron Walotsky;; Stephen Walsh;; Shelly Wan;; Tom Wänerstrand;; Li Wang;; Anthony Waters;; Michael Weaver;; Amy Weber;; Jack Wei;; Chen Weidong;; Kipling West;; Michael Whelan;; Steve White;; Richard Whitters;; L. A. Williams;; Brad Williams;; Allen Williams;; Dameon Willich;; Matt Wilson (I);; Jarreau Wimberly;; Jim Wong;; Ash Wood;; Sam Wood;; Richard Wright;; Tang Xiaogu;; Li Xiaohua;; Xu Xiaoming;; Qu Xin;; Quan Xuejun;; Ku Xueming;; Gao Yan;; Lin Yan;; Hong Yan;; Erica Yang;; Kieran Yanner;; Ryan Yee;; Solomon Au Yeung;; Ji Yong;; Li Youliang;; Li Yousong;; Kang Yu;; Fang Yue;; Min Yum;; Wang Yuqun;; John Zeleznik;; ZENTOYO;; Jiang Zhuqing;; Luca Zontini;; Mark Zug",20,2,2,13,3.2462,https://cf.geekdo-images.com/CxJmNl4wR4InjqyNrMdBTw__original/img/TKQgvl_i6zVYld8Gac8oU-c2ezE=/0x0/filters:format(jpeg)/pic163749.jpg,Magic: The Gathering,1993,37746,7.39,7.56
304783,strategygames,Ancient;; City Building,Hand Management;; Paper-and-Pencil;; Solo / Solitaire Game;; Tech Trees / Tech Tracks,Bobby Hill,Sam Phillips,60,1,6,12,3.1028,https://cf.geekdo-images.com/4XzRDw3VrgNpNfZlzZl66w__original/img/SfU1sNqUtpcvhcdzspDb5M9uSQQ=/0x0/filters:format(png)/pic5608818.png,Hadrian's Wall,2021,5697,7.384,8.07
189932,strategygames,Fantasy;; Fighting,Area Majority / Influence;; Connections;; Deck Bag and Pool Building;; Delayed Purchase;; Variable Set-up;; Zone of Control,Peter Lee;; Rodney Thompson;; Andrew Veen,Rob Alexander;; Alex Aparin;; Daren Bader;; John-Paul Balmet;; Eric Belisle;; Sam Burley;; Milivoj Ceran;; Conceptopolis;; Katie Dillon;; Julie Dillon;; Olga Drebas;; Jesper Ejsing;; Steve Ellis (I);; Wayne England;; Jason Engle;; Emily Fiegenschuh;; Lars Grant-West;; Brian Hagan;; Todd Harris;; Ilich Henriquez;; Rick Hershey;; Ralph Horsley;; Tyler Jacobson;; Tomasz Jedruszek;; Jason Juta;; McLean Kendree;; Vance Kovacs;; Guido Kuip;; Howard Lyon;; Damien Mammoliti;; Sławomir Maniak;; Jacob Masbruch;; Marcel Mercado;; Marco Nelor;; Jim Nelson;; William O'Connor;; Héctor Ortiz;; Ryan Pancoast;; Adam Paquette;; Klaus Pillon (I);; Claudio Pozas;; Aaron J. Riley;; Marc Sasso;; Craig J. Spearing;; Raymond Swanland;; Arnie Swekel;; Bryan Syme;; Matias Tapia;; Stephen Tappin;; Carlos Nunez de Castro Torres;; Francis Tsai;; Tyler Walpole;; Richard Whitters;; Eva Widermann;; Ben Wootten;; Kieran Yanner;; James Zhang,60,2,4,14,2.5368,https://cf.geekdo-images.com/F58jczp5xk9CYFimrytXaw__original/img/m0S3T9_YWM7VvTW1c3pl4tBiu2c=/0x0/filters:format(jpeg)/pic2801874.jpg,Tyrants of the Underdark,2016,7871,7.384,7.91
268864,wargames,Wargame;; World War II,Deck Bag and Pool Building;; Dice Rolling;; Hand Management;; Modular Board;; Open Drafting;; Simulation,Trevor Benjamin;; David Thompson (I),Roland MacDonald,60,2,2,14,2.255,https://cf.geekdo-images.com/iCd6hMGDzsQ_UXh00iKsJA__original/img/QhbQ2AMud-_H0fliiSIvc0dowOU=/0x0/filters:format(jpeg)/pic4602347.jpg,Undaunted: Normandy,2019,9726,7.381,7.82
43111,thematic;; strategygames,Fantasy;; Fighting;; Horror;; Mythology;; Wargame,Action Points;; Area Majority / Influence;; Area Movement;; Dice Rolling;; Events;; Hand Management;; Role Playing;; Take That;; Variable Player Powers,Eric M. Lang,Tim Arney-O'Neil;; Kevin Childress;; Andrew Navaro;; Brian Schomburg;; WiL Springer,120,3,4,13,3.2004,https://cf.geekdo-images.com/yTe9522sHL-3nhfAMH2cTg__original/img/zN6-x2bWP6lsDAC2FNsvU6ivQIc=/0x0/filters:format(jpeg)/pic1318481.jpg,Chaos in the Old World,2009,15324,7.379,7.67
54043,familygames,Animals;; Card Game;; Economic,Hand Management;; Hidden Victory Points;; Market;; Open Drafting;; Score-and-Reset Game;; Set Collection,Sébastien Pauchon,Vincent Dutrait;; Alexandre Roche,30,2,2,12,1.469,https://cf.geekdo-images.com/_LTujSe_o16nvjDC-J0seA__original/img/zUnAdsgt4dCxvtoRDc_9DHbic0M=/0x0/filters:format(jpeg)/pic5100947.jpg,Jaipur,2009,47569,7.377,7.49
9609,wargames;; thematic,Adventure;; Fantasy;; Fighting;; Novel-based;; Territory Building;; Wargame,Action Points;; Area Majority / Influence;; Area Movement;; Campaign / Battle Card Driven;; Dice Rolling;; Events;; Hand Management,Roberto Di Meglio;; Marco Maggi;; Francesco Nepitello,John Howe;; Matteo Macchi;; Fabio Maiorana;; Mizio Mencarini;; Bob Naismith,120,2,4,12,3.8442,https://cf.geekdo-images.com/JmdqlBJBynZMOciZzkVIkw__original/img/9LYzTUmOTO2enhJvqauMt6odC5Y=/0x0/filters:format(jpeg)/pic725882.jpg,War of the Ring,2004,10511,7.376,7.77
249259,abstracts,Abstract Strategy;; Medieval;; Wargame,Area Majority / Influence;; Deck Bag and Pool Building;; Delayed Purchase;; Grid Movement;; Hand Management;; Hexagon Grid;; Team-Based Game;; Turn Order: Claim Action;; Variable Player Powers,Trevor Benjamin;; David Thompson (I),Brigette Indelicato,30,2,4,14,2.3155,https://cf.geekdo-images.com/BryJNSSDbCohXeaJPx3tpw__original/img/pgmg83e1lUqNo7FTLdscWNDwlPE=/0x0/filters:format(png)/pic4232048.png,War Chest,2018,8302,7.371,7.88
329082,strategygames,Card Game;; Fighting;; Science Fiction,Action Points;; Action Queue;; Hand Management;; Take That;; Variable Player Powers,Daniel Piechnick,Lina Cossette;; Damien Mammoliti;; Manny Trembley,40,2,2,14,2.2313,https://cf.geekdo-images.com/YpQUtpxNtDHBF5eVcwzBtQ__original/img/br-kw0KuyBfH1mrxZ0kgVrF9UMc=/0x0/filters:format(png)/pic6478338.png,Radlands,2021,7054,7.369,7.97
287954,abstracts;; familygames,Abstract Strategy;; Puzzle,End Game Bonuses;; Open Drafting;; Pattern Building;; Set Collection;; Tile Placement;; Turn Order: Claim Action,Michael Kiesling,Chris Quilliams,45,2,4,8,2.0541,https://cf.geekdo-images.com/843kZ6WR0HfyXWEybA6L7A__original/img/VtYGvhy_YCSw14FpV8FGzv0eMe4=/0x0/filters:format(jpeg)/pic4930887.jpg,Azul: Summer Pavilion,2019,13740,7.368,7.67
104162,thematic,Adventure;; Exploration;; Fantasy;; Fighting;; Miniatures,Action Points;; Cooperative Game;; Dice Rolling;; Grid Movement;; Hand Management;; Line of Sight;; Map Addition;; Modular Board;; Movement Points;; Multiple Maps;; Once-Per-Game Abilities;; Scenario / Mission / Campaign Game;; Stat Check Resolution;; Team-Based Game;; Variable Player Powers,Daniel Clark (I);; Corey Konieczka;; Adam Sadler;; Kevin Wilson,Alex Aparin;; Devon Caddy-Lee;; Sylvain Decaux;; Tod Gelle;; Charlène le Scanff;; Thomas Lishman;; Henning Ludvigsen;; Dallas Mehlhoff;; Sandara Tang;; Allison Theus,120,1,5,14,3.2127,https://cf.geekdo-images.com/ZN2rpiJ19lg5DZk_iYMMkQ__original/img/E7OjZXGfe2Vfj2qis30aXetbQJQ=/0x0/filters:format(jpeg)/pic1180640.jpg,Descent: Journeys in the Dark (Second Edition),2012,24789,7.367,7.63
188920,thematic,Adventure;; Exploration;; Mature / Adult;; Modern Warfare;; Video Game Theme,Action Points;; Cooperative Game;; Dice Rolling;; Events;; Grid Movement;; Narrative Choice / Paragraph;; Push Your Luck;; Role Playing;; Scenario / Mission / Campaign Game;; Simulation;; Solo / Solitaire Game;; Storytelling;; Variable Player Powers;; Worker Placement,Michał Oracz;; Jakub Wiśniewski,Piotr Gacek;; Maszrum;; Paweł Niziołek;; Michał Oracz,120,1,6,18,3.3061,https://cf.geekdo-images.com/gQOQW7p1RWHzY54Lrs-_pA__original/img/PSC8BO2njNcBJhxvi0IV5Jb5hgo=/0x0/filters:format(jpeg)/pic3315915.jpg,This War of Mine: The Board Game,2017,12016,7.367,7.79
10630,wargames,Miniatures;; Wargame;; World War II,Area Majority / Influence;; Campaign / Battle Card Driven;; Command Cards;; Dice Rolling;; Die Icon Resolution;; Grid Movement;; Hand Management;; Hexagon Grid;; Line of Sight;; Modular Board;; Movement Points;; Scenario / Mission / Campaign Game;; Simulation;; Team-Based Game;; Variable Set-up,Richard Borg,Cyrille Daujean;; Julien Delval;; Don Perrin;; Claude Rica,60,2,8,8,2.2748,https://cf.geekdo-images.com/2AjxTtgBtZVst8wOAk1NAA__original/img/Ro6pGYz0WFmCOP5ytZ6Z40KhoZ4=/0x0/filters:format(jpeg)/pic6974498.jpg,Memoir '44,2004,29049,7.36,7.54
282524,thematic;; familygames,Horror;; Miniatures;; Movies / TV / Radio theme,Action Points;; Cooperative Game;; Dice Rolling;; Pick-up and Deliver;; Point to Point Movement;; Solo / Solitaire Game;; Variable Player Powers;; Variable Set-up,Prospero Hall,Prospero Hall,60,1,5,10,2.0521,https://cf.geekdo-images.com/SoClIcwjDo_iZs0idVikDw__original/img/TEprFkOM3G_u2HnUvh05WITeXbg=/0x0/filters:format(jpeg)/pic4848330.jpg,Horrified,2019,14047,7.355,7.69
12,strategygames,Ancient;; Mythology,Auction/Bidding;; Auction: Once Around;; Closed Economy Auction;; Constrained Bidding;; Push Your Luck;; Set Collection,Reiner Knizia,Allison Kline;; Gahyun Lee;; Ian O'Toole;; Tiago Sousa;; Franz Vohwinkel,60,2,5,12,2.3414,https://cf.geekdo-images.com/k7lG683LBZdvFyS-FH-MpA__original/img/hEqkeRnhyNLxeryIIdOnAHdItfo=/0x0/filters:format(png)/pic6746812.png,Ra,1999,21907,7.355,7.53
209418,strategygames,Card Game;; Medieval,Deck Bag and Pool Building;; Delayed Purchase;; Hand Management;; Open Drafting;; Variable Set-up,Donald X. Vaccarino,Matthias Catrein;; Julien Delval;; Radosław Jaszczuk;; Tomasz Jedruszek,30,2,4,14,2.1588,https://cf.geekdo-images.com/4dmyKfqQm_uxA1-chh4JeQ__original/img/5UxDHPldIiCb0uovIwzngR-jx5M=/0x0/filters:format(jpeg)/pic3187001.jpg,Dominion (Second Edition),2016,8472,7.353,7.85
39463,thematic;; strategygames,Bluffing;; Negotiation;; Science Fiction;; Space Exploration,Alliances;; Card Play Conflict Resolution;; Hand Management;; Interrupts;; Negotiation;; Prisoner's Dilemma;; Race;; Simultaneous Action Selection;; Take That;; Trading;; Variable Player Powers,Bill Eberle;; Jack Kittredge;; Bill Norton;; Peter Olotka;; Kevin Wilson,Andrew Navaro;; Ryan Barger;; Felicia Cano;; Sabe Lewellyn;; Brian Schomburg;; WiL Springer,120,3,5,12,2.5852,https://cf.geekdo-images.com/S8cE-Ld7XP5sVz-upKJ-Bg__original/img/c4ZrfOtpp6tDHLyMsKecc2ne370=/0x0/filters:format(jpeg)/pic1521633.jpg,Cosmic Encounter,2008,31467,7.351,7.53
17133,strategygames,Trains;; Transportation;; Video Game Theme,Action Points;; Connections;; End Game Bonuses;; Hexagon Grid;; Income;; Loans;; Network and Route Building;; Open Drafting;; Ownership;; Pick-up and Deliver;; Tile Placement;; Turn Order: Auction,Glenn Drover;; Martin Wallace,Kurt Miller;; Paul Niemeyer;; David Oram,120,2,6,10,3.0182,https://cf.geekdo-images.com/Sz0wLg3TgycpzSvSMdzRJA__original/img/vi7OckGr7HWbTGOkEyxgcCUIfiU=/0x0/filters:format(jpeg)/pic3869603.jpg,Railways of the World,2005,11981,7.35,7.67
128882,partygames,Bluffing;; Card Game;; Deduction;; Fantasy;; Medieval;; Negotiation;; Party Game;; Spies/Secret Agents,Finale Ending;; Hidden Roles;; Roles with Asymmetric Information;; Simultaneous Action Selection;; Team-Based Game;; Traitor Game;; Variable Player Powers;; Voting,Don Eskridge,Luis Francisco;; George Patsouras;; Nan Sumana;; Rafał Szyma,30,5,10,13,1.7463,https://cf.geekdo-images.com/LPa6rsGcv8S0-OeNjCOAEQ__original/img/AF8HHaIad1re-eg3kd9mlm2j_ss=/0x0/filters:format(jpeg)/pic1398895.jpg,The Resistance: Avalon,2012,31772,7.348,7.53
155426,strategygames,Post-Napoleonic;; Puzzle,Auction: Dutch;; End Game Bonuses;; Hidden Victory Points;; I Cut You Choose;; Increase Value of Unchosen Resources;; Pattern Building;; Set Collection;; Tile Placement;; Turn Order: Progressive,Ted Alspach,Keith Curtis;; Agnieszka Dabrowiecka;; Ollin Timm,90,1,4,13,2.6533,https://cf.geekdo-images.com/jVAMlNeDMVZakxJPy-lDrQ__original/img/J4J6wVMItmWj4Yxt8JmuO1g76PE=/0x0/filters:format(jpeg)/pic7229993.jpg,Castles of Mad King Ludwig,2014,24711,7.345,7.52
199561,abstracts;; familygames,Dice;; Puzzle,Contracts;; Dice Rolling;; End Game Bonuses;; Grid Coverage;; Open Drafting;; Pattern Building;; Set Collection;; Solo / Solitaire Game;; Turn Order: Progressive;; Variable Set-up,Adrian Adamescu;; Daryl Andrews,Peter Wocken,45,1,4,14,1.9219,https://cf.geekdo-images.com/PZt3EAAGV3dFIVuwMR0AEw__original/img/5ug9EeKlH_ucJEUXaFpTZbBJ1GY=/0x0/filters:format(jpeg)/pic3525224.jpg,Sagrada,2017,37078,7.342,7.49
294484,strategygames,Card Game;; Fantasy;; Fighting;; Horror;; Novel-based,Action Points;; Card Play Conflict Resolution;; Hand Management;; Point to Point Movement;; Team-Based Game;; Variable Player Powers,Rob Daviau;; Justin D. Jacobson;; Chris Leder;; Kevin Rodgers,Ian O'Toole;; Andrew Thompson,40,2,4,9,1.9677,https://cf.geekdo-images.com/iyIO6udRfIn0xM1rIxyO2g__original/img/PZBFIDjPGZddto7n5F5gP_2slUA=/0x0/filters:format(jpeg)/pic5056685.jpg,Unmatched: Cobble & Fog,2020,5709,7.342,8.05
70149,strategygames,City Building;; Economic;; Industry / Manufacturing;; Medieval;; Religious;; Territory Building,Increase Value of Unchosen Resources;; Modular Board;; Network and Route Building;; Worker Placement;; Worker Placement Different Worker Types,Uwe Rosenberg,Klemens Franz,180,1,4,13,0,https://cf.geekdo-images.com/MLvyN4VJ3QNXBKxli8XLiA__original/img/eDqWAa7vUdsYE6_LXVNzIdClbhw=/0x0/filters:format(jpeg)/pic5089618.jpg,Ora et Labora,2011,10674,7.339,7.69
103343,strategygames,Bluffing;; Fantasy;; Negotiation;; Novel-based;; Political;; Wargame,Advantage Token;; Alliances;; Area Movement;; Auction/Bidding;; Auction: Sealed Bid;; Card Play Conflict Resolution;; Events;; Hand Management;; Income;; Negotiation;; Order Counters;; Prisoner's Dilemma;; Race;; Simultaneous Action Selection;; Turn Order: Auction;; Variable Player Powers,Christian T. Petersen,Tomasz Jedruszek;; Henning Ludvigsen,240,3,6,14,3.7222,https://cf.geekdo-images.com/M_7UvwZvuxBVjxdadsa5AA__original/img/3tv6H7jX5T9rqwuI84YZKZDBGcw=/0x0/filters:format(jpeg)/pic1077906.jpg,A Game of Thrones: The Board Game (Second Edition),2011,32986,7.335,7.55
31627,familygames,Trains,Hand Management;; Network and Route Building;; Open Drafting;; Push Your Luck;; Set Collection,Alan R. Moon,Cyrille Daujean;; Julien Delval,60,2,3,8,1.9796,https://cf.geekdo-images.com/uiLW4kCvt86Tz2woZmIN5g__original/img/mNjF0jOzzkKDLTRUo8WxOfZP28s=/0x0/filters:format(jpeg)/pic369616.jpg,Ticket to Ride: Nordic Countries,2007,13456,7.332,7.63
150376,thematic,Bluffing;; Deduction;; Horror;; Zombies,Action Points;; Area Movement;; Dice Rolling;; Hand Management;; Narrative Choice / Paragraph;; Push Your Luck;; Semi-Cooperative Game;; Storytelling;; Trading;; Traitor Game;; Turn Order: Progressive;; Variable Player Powers;; Voting,Jonathan Gilmour;; Isaac Vega,David Richards;; Fernanda Suárez;; Peter Wocken,120,2,5,13,3.0137,https://cf.geekdo-images.com/g4mV4BH-ZrhMUVgil-yV1A__original/img/NjrnSg1aeia8I4eETDU3I1Br7a8=/0x0/filters:format(jpeg)/pic3016500.jpg,Dead of Winter: A Crossroads Game,2014,44650,7.331,7.49
25021,wargames,Civil War;; Pike and Shot;; Wargame,Action Points;; Card Play Conflict Resolution;; Force Commitment;; Hand Management;; Point to Point Movement;; Secret Unit Deployment;; Turn Order: Auction;; Variable Set-up,Matt Calkins,Rodger B. MacGowan;; Mark Mahaffey,180,2,2,14,0,https://cf.geekdo-images.com/eMJAona-uXwh6t2AcugGEg__original/img/4LuFgxwxB8OcjoGBWg6_IxFkZ0s=/0x0/filters:format(jpeg)/pic1063508.jpg,Sekigahara: The Unification of Japan,2011,5426,7.329,8.01
123260,strategygames,City Building;; Economic,Auction: Dutch;; Catch the Leader;; End Game Bonuses;; Hexagon Grid;; Open Drafting;; Set Collection;; Tile Placement,Ted Alspach,Ted Alspach;; Taylor Bogle;; Jason Boles;; Klemens Franz;; Stephanie Gustafsson;; Alanna Kelsey;; Brett Stebbins;; Ollin Timm,90,1,4,8,2.7658,https://cf.geekdo-images.com/1YcHesB7LRvCF8i9vgH7qw__original/img/BVcGhHh0nedwcBBzu_ku-yh8LWY=/0x0/filters:format(png)/pic6009608.png,Suburbia,2012,24356,7.324,7.49
14105,wargames,Ancient;; Wargame,Campaign / Battle Card Driven;; Command Cards;; Dice Rolling;; Hand Management;; Hexagon Grid;; Modular Board;; Scenario / Mission / Campaign Game;; Simulation,Richard Borg,Rodger B. MacGowan,60,2,2,12,0,https://cf.geekdo-images.com/qcASDsV-0eNBVipfPhxs7A__original/img/tyaZlnMJNbjwjRVcrbXpJBjrLRw=/0x0/filters:format(jpeg)/pic132447.jpg,Commands & Colors: Ancients,2006,8604,7.324,7.77
291453,familygames,Card Game,Hand Management;; Ladder Climbing;; Trick-taking,Kei Kajino (梶野 桂),Rie Komatsuzaki;; Jun Sasaki;; sinc (小川),15,2,5,9,1.3497,https://cf.geekdo-images.com/cf0xxkevbwTGF3VUZymKjg__original/img/vkElrRCPJxy7Q3TH9olpq20egA4=/0x0/filters:format(png)/pic6398727.png,SCOUT,2019,7687,7.323,7.8
242302,familygames,Dice;; Science Fiction;; Space Exploration,Dice Rolling;; Open Drafting;; Random Production,John D. Clair,Chris Walton,60,2,5,14,2.1126,https://cf.geekdo-images.com/MHhQxXVjiaa6C-04nGiIWw__original/img/QyWen0FVOKD_4wf7Na7fdsMTjis=/0x0/filters:format(jpeg)/pic6640638.jpg,Space Base,2018,16449,7.321,7.56
